month,temp,prec
Jan,14.2,21
Feb,13.8,26
Mar,11.6,48
Apr,8.2,74
May,5.4,140
Jun,3.1,174
Jul,3.1,174
Aug,3.9,118
Sep,5.4,70
Oct,7.9,42
Nov,10.7,39
Dec,12.8,33
