month,temp,prec
Jan,-0.6,411
Feb,1,298
Mar,2.2,264
Apr,4.5,168
May,8,106
Jun,11.7,77
Jul,14.9,29
Aug,15.1,48
Sep,12,94
Oct,7.7,189
Nov,2.5,368
Dec,-0.3,408
