month,temp,prec
Jan,-0.9,112
Feb,0.3,101
Mar,3.2,99
Apr,7,93
May,11.6,93
Jun,15.1,64
Jul,17.4,53
Aug,17.3,57
Sep,14.1,77
Oct,9.4,105
Nov,4.8,143
Dec,0.9,131
