month,temp,prec
Jan,26.9,204
Feb,26.8,191
Mar,26.8,189
Apr,26.9,161
May,26.6,213
Jun,26.1,202
Jul,25.5,129
Aug,25.6,85
Sep,26.1,53
Oct,26.9,24
Nov,27.7,124
Dec,27.2,196
