month,temp,prec
Jan,9.79,61.28
Feb,12.29,50.25
Mar,16.91,54.29
Apr,20.46,77.36
May,24.17,124.57
Jun,27.19,112.67
Jul,28.74,47.74
Aug,28.76,66.97
Sep,26.11,97.44
Oct,21.39,89.38
Nov,15.93,70.88
Dec,11.22,51.52
