month,temp,prec
Jan,13.4,4
Feb,14.4,3
Mar,17.5,2
Apr,21,1
May,24.9,0
Jun,27.6,0
Jul,28.2,0
Aug,28.3,0
Sep,26.2,0
Oct,24.1,0
Nov,19.7,2
Dec,15.3,4
