month,temp,prec
Jan,13.4,130
Feb,13.6,95
Mar,12.1,128
Apr,9.8,191
May,7.3,214
Jun,5.5,193
Jul,4.9,238
Aug,5.5,223
Sep,6.9,227
Oct,8.8,201
Nov,10.4,175
Dec,12.1,168
