month,temp,prec
Jan,3.4,97
Feb,4.8,90
Mar,9.2,100
Apr,14.1,79
May,19.1,101
Jun,23.3,105
Jul,25.3,129
Aug,24.8,123
Sep,21.3,102
Oct,15.5,82
Nov,10.4,75
Dec,5.3,87
