month,temp,prec
Jan,-0.9,33
Feb,1.4,31
Mar,4,38
Apr,8,23
May,12.7,15
Jun,17.7,11
Jul,20.8,49
Aug,19.6,56
Sep,16,35
Oct,10.3,29
Nov,3.9,29
Dec,-0.4,34
