month,temp,prec
Jan,-9.1,25
Feb,-6,28
Mar,0.7,55
Apr,8.3,83
May,14.8,97
Jun,19.9,110
Jul,22.3,105
Aug,21,110
Sep,16.2,96
Oct,10,63
Nov,2,55
Dec,-5.8,37
