month,temp,prec
Jan,-3.4,78
Feb,-1.9,69
Mar,2.2,77
Apr,6.4,90
May,10.9,118
Jun,14.2,161
Jul,16,164
Aug,15.4,151
Sep,12.3,103
Oct,7.4,84
Nov,1.9,90
Dec,-2,90
