month,temp,prec
Jan,1.6,77.04
Feb,2.55,61.6
Mar,5.08,76.72
Apr,8.11,62.25
May,12.27,77.46
Jun,15.15,88.6
Jul,16.82,78.78
Aug,16.83,65.25
Sep,13.88,71.64
Oct,9.82,77.33
Nov,5.02,84.71
Dec,2.65,82.91
