month,temp,prec
Jan,11.8,18
Feb,13.1,14
Mar,16.2,18
Apr,19.8,8
May,23.7,2
Jun,26.4,0
Jul,27.6,0
Aug,28,0
Sep,25.8,0
Oct,23,2
Nov,18,9
Dec,13,17
