month,temp,prec
Jan,-5.5,51
Feb,-6,37
Mar,-2.1,65
Apr,3.5,81
May,7.7,104
Jun,10.8,102
Jul,14.9,103
Aug,17.5,122
Sep,15.5,162
Oct,10.3,124
Nov,4.2,84
Dec,-1.5,56
