month,temp,prec
Jan,-11.05,112.13
Feb,-9.91,101.18
Mar,-4.44,121.26
Apr,1.59,125.35
May,8.78,132.7
Jun,13.22,133.27
Jul,15.85,129.55
Aug,14.72,140.93
Sep,10.18,124.48
Oct,4.45,133.47
Nov,-1.5,145.14
Dec,-7.85,132.99
