month,temp,prec
Jan,4.14,116.02
Feb,5.13,102.63
Mar,6.85,115.33
Apr,9.85,87.54
May,14.07,69.16
Jun,18.5,25.72
Jul,23.74,6.88
Aug,24.1,12.31
Sep,19.47,45.81
Oct,14.04,70.24
Nov,8.42,126.53
Dec,4.96,118.17
