month,temp,prec
Jan,-3,103
Feb,-3.1,82
Mar,-1.2,87
Apr,2,61
May,6.2,52
Jun,9.9,64
Jul,12.4,86
Aug,12.2,84
Sep,8.8,118
Oct,4.8,150
Nov,0.5,106
Dec,-1.9,113
