month,temp,prec
Jan,1.1,62
Feb,3.5,76
Mar,8.9,115
Apr,14.6,105
May,18.7,123
Jun,23.1,96
Jul,25.9,78
Aug,25,84
Sep,21,101
Oct,14.9,84
Nov,8.8,108
Dec,3.1,99
