month,temp,prec
Jan,12.7,13
Feb,12.2,19
Mar,10.3,36
Apr,6.5,52
May,3.6,90
Jun,1.1,121
Jul,1.1,122
Aug,2,79
Sep,3.5,45
Oct,6.2,26
Nov,9.1,24
Dec,11.4,23
