month,temp,prec
Jan,26.2,275
Feb,26.3,238
Mar,26.3,276
Apr,26.6,167
May,26.5,138
Jun,26,70
Jul,25.6,54
Aug,26.1,43
Sep,26.9,61
Oct,27.6,140
Nov,27.6,226
Dec,26.8,284
