month,temp,prec
Jan,-6.07413545049838,35.517671058271
Feb,-5.21690110092899,26.9961638142532
Mar,-0.84031852344934,34.5085207502647
Apr,5.95044170125041,42.7485025002003
May,12.3179440503096,53.2470524210556
Jun,15.6189745478473,66.7392130639725
Jul,16.8548390545597,71.7584157200869
Aug,16.2664304448235,73.1377601689694
Sep,11.8763189108744,66.5175938123759
Oct,6.83064668608636,49.6869509674124
Nov,1.45896040757237,53.398710356299
Dec,-3.2995448568385,49.2208782046646
