month,temp,prec
Jan,-0.5,81
Feb,1.2,84
Mar,6.6,99
Apr,11.8,97
May,16.7,113
Jun,20.8,101
Jul,23,131
Aug,22.4,104
Sep,18.9,86
Oct,12.5,77
Nov,7,92
Dec,1.8,95
