month,temp,prec
Jan,-27.1,25
Feb,-26.7,19
Mar,-21.1,19
Apr,-14.1,21
May,-5.2,22
Jun,5.3,42
Jul,12.8,48
Aug,10.2,58
Sep,3.9,63
Oct,-7.7,42
Nov,-19.6,33
Dec,-23.9,33
