month,temp,prec
Jan,12.3,210
Feb,12.4,165
Mar,10.7,236
Apr,7.9,236
May,5,304
Jun,2.9,324
Jul,2,336
Aug,2.7,318
Sep,4.4,307
Oct,6.7,263
Nov,8.4,232
Dec,10.6,255
