month,temp,prec
Jan,-9.6,45
Feb,-9.6,41
Mar,-8.3,56
Apr,-3.7,62
May,1.8,62
Jun,6.9,55
Jul,10.5,59
Aug,9.5,52
Sep,5.6,47
Oct,0.7,40
Nov,-5.8,47
Dec,-8.7,46
