month,temp,prec
Jan,-2.38,98.11
Feb,-1.02,79.82
Mar,4.26,102.76
Apr,9.69,113.48
May,15.65,133.61
Jun,20.3,113.28
Jul,23.16,120.1
Aug,22.35,109.95
Sep,18.09,120.36
Oct,11.67,100.88
Nov,6.64,113.04
Dec,0.82,97.65
