month,temp,prec
Jan,-9.9,42
Feb,-8.6,31
Mar,-6.9,40
Apr,-2.4,44
May,2.5,66
Jun,7,69
Jul,10.6,41
Aug,10.3,47
Sep,5.6,48
Oct,1.1,35
Nov,-5.6,38
Dec,-9.8,41
