month,temp,prec
Jan,5.6,28
Feb,6.3,23
Mar,8.1,12
Apr,10.7,8
May,12.9,30
Jun,14.9,85
Jul,14.1,204
Aug,13.7,179
Sep,12.9,150
Oct,10.6,52
Nov,8.2,21
Dec,6,41
