month,temp,prec
Jan,-15.4,30
Feb,-12.5,22
Mar,-5.6,36
Apr,2.8,47
May,10.1,68
Jun,15,98
Jul,18.4,91
Aug,17.1,95
Sep,11.6,87
Oct,5.7,65
Nov,-3,42
Dec,-12.2,29
