month,temp,prec
Jan,-23.8,25
Feb,-19.1,26
Mar,-13.4,21
Apr,-5.1,23
May,2.5,38
Jun,8.1,72
Jul,10.5,93
Aug,8.5,68
Sep,2.8,54
Oct,-6.2,41
Nov,-17.3,33
Dec,-21.6,32
