month,temp,prec
Jan,13.7,22
Feb,12.8,29
Mar,10.6,43
Apr,7.2,70
May,4.3,200
Jun,1.9,229
Jul,2,213
Aug,2.9,161
Sep,4.4,96
Oct,7.1,57
Nov,9.7,50
Dec,12.2,36
