month,temp,prec
Jan,3.5,27
Feb,5.1,31
Mar,7.6,38
Apr,11.1,41
May,14.1,29
Jun,19,13
Jul,24,8
Aug,23.5,10
Sep,18.1,27
Oct,12.9,40
Nov,8,44
Dec,4.7,40
