month,temp,prec
Jan,-3.05,9.94
Feb,-1.29,10.7
Mar,2.32,30.89
Apr,6.41,44.68
May,11.32,62.08
Jun,16.67,49.68
Jul,19.96,52.19
Aug,18.84,39.42
Sep,13.96,35.14
Oct,8.22,23.99
Nov,1.46,19.34
Dec,-2.59,12.37
