month,temp,prec
Jan,-9.4,77
Feb,-8.2,74
Mar,-2.3,75
Apr,4.6,82
May,10.9,88
Jun,16.3,86
Jul,19.3,91
Aug,18.2,89
Sep,13.2,88
Oct,7.6,88
Nov,1.6,115
Dec,-6.3,101
