month,temp,prec
Jan,-16.22,29.19
Feb,-15.52,34.33
Mar,-10.8,45.72
Apr,-3.22,33.45
May,2.74,35.55
Jun,6.69,13.08
Jul,10.18,43.24
Aug,10.1,35.27
Sep,6.4,30.78
Oct,0.61,15.74
Nov,-5.57,10.46
Dec,-11.82,13.93
