month,temp,prec
Jan,0.53,189.08
Feb,0.7,162.59
Mar,3.36,140.16
Apr,7.79,63.18
May,12.24,39.4
Jun,16.56,28.75
Jul,19.14,15.11
Aug,19.66,8.16
Sep,16.12,10.48
Oct,11.44,44.47
Nov,7.19,95.72
Dec,2.75,181.55
