month,temp,prec
Jan,22,8
Feb,24.5,17
Mar,27.4,44
Apr,29.1,79
May,28.7,167
Jun,28,155
Jul,27.5,147
Aug,27.1,186
Sep,26.8,246
Oct,26.1,93
Nov,24.3,14
Dec,22.2,3
