month,temp,prec
Jan,-1.2,35
Feb,0.5,39
Mar,4.4,43
Apr,9.2,50
May,14.1,69
Jun,17.4,81
Jul,19.1,80
Aug,18.7,72
Sep,14.6,52
Oct,9.3,44
Nov,4.1,50
Dec,0.3,45
