month,temp,prec
Jan,-2.9,98
Feb,-1.9,95
Mar,2.7,102
Apr,8.4,96
May,14.1,89
Jun,19.2,84
Jul,22.4,80
Aug,21.2,92
Sep,16.9,90
Oct,11.3,92
Nov,5.8,115
Dec,-0.1,108
