month,temp,prec
Jan,-2.47,22.83
Feb,-0.57,28.53
Mar,1.84,40.38
Apr,5.54,32.36
May,10.49,34.33
Jun,16.21,19.42
Jul,20.4,28.36
Aug,19.24,33.4
Sep,14.3,33.58
Oct,8.21,36.88
Nov,1.95,25.11
Dec,-2.13,18.75
