month,temp,prec
Jan,-2,33
Feb,-0.1,35
Mar,1.9,41
Apr,6,30
May,11,24
Jun,16.6,13
Jul,20.4,35
Aug,19.4,37
Sep,14.9,29
Oct,9.2,28
Nov,2.7,30
Dec,-1.4,29
