month,temp,prec
Jan,-10.1,63
Feb,-8.9,58
Mar,-3.5,68
Apr,3.7,77
May,10.5,87
Jun,15.3,95
Jul,17.8,98
Aug,16.5,115
Sep,12.4,98
Oct,6.4,86
Nov,0.2,91
Dec,-6.9,76
