month,temp,prec
Jan,-15.15,16.91
Feb,-10.95,15.06
Mar,-3.73,23.64
Apr,5.72,33.15
May,13.59,56.23
Jun,18.48,83
Jul,20.63,76.52
Aug,19.87,69.36
Sep,13.86,54.71
Oct,6.76,42.94
Nov,-3.61,21.76
Dec,-11.85,14.21
