month,temp,prec
Jan,4.8,284
Feb,6.3,236
Mar,7,218
Apr,8.6,138
May,11,89
Jun,13.2,65
Jul,14.7,42
Aug,15,50
Sep,14.2,98
Oct,10.9,190
Nov,7.5,291
Dec,5.2,307
