month,temp,prec
Jan,-0.6,62
Feb,2.1,71
Mar,7.8,114
Apr,13.9,108
May,18.2,114
Jun,22.5,89
Jul,25.1,97
Aug,24.1,97
Sep,20.2,98
Oct,14,75
Nov,7.8,109
Dec,1.8,107
