month,temp,prec
Jan,11.6,107
Feb,11.9,81
Mar,10.2,110
Apr,7.8,159
May,5.3,176
Jun,3.5,161
Jul,2.8,198
Aug,3.4,187
Sep,4.9,199
Oct,6.7,175
Nov,8.2,151
Dec,10.2,143
