month,temp,prec
Jan,-4,347
Feb,-2.5,248
Mar,-1.4,214
Apr,1,148
May,4.7,93
Jun,8.4,73
Jul,12.2,34
Aug,12.6,50
Sep,9.2,88
Oct,4.9,165
Nov,-1.1,318
Dec,-3.6,348
