month,temp,prec
Jan,-8.4,37
Feb,-6.1,25
Mar,-3.3,34
Apr,1.7,35
May,7.3,57
Jun,11.9,61
Jul,16.2,42
Aug,15.2,40
Sep,9.9,41
Oct,4.5,32
Nov,-3,34
Dec,-7.5,34
