month,temp,prec
Jan,-6.7,64
Feb,-3.9,45
Mar,-0.1,45
Apr,4.2,39
May,8.4,46
Jun,12.4,47
Jul,16.3,18
Aug,15.7,25
Sep,11.1,29
Oct,5.7,36
Nov,-0.7,56
Dec,-5.7,66
