month,temp,prec
Jan,-6,7
Feb,-3.3,10
Mar,1.4,31
Apr,8.4,51
May,14.5,76
Jun,20.1,84
Jul,24,67
Aug,22.9,46
Sep,17,34
Oct,10.4,29
Nov,2,12
Dec,-4.5,10
