month,temp,prec
Jan,-2.83,32.16
Feb,-1.38,31.3
Mar,1.42,37.93
Apr,5.59,21.13
May,10.71,19.28
Jun,16.55,9.51
Jul,19.54,38.97
Aug,18.45,43.93
Sep,14.31,33.41
Oct,8.42,34
Nov,2.04,32.17
Dec,-2.21,29.31
