month,temp,prec
Jan,-13.2,66
Feb,-11.7,56
Mar,-5.5,65
Apr,2.2,68
May,9.4,79
Jun,15.2,85
Jul,17.9,100
Aug,16.5,102
Sep,11.5,91
Oct,5.6,81
Nov,-1,86
Dec,-9.7,80
