month,temp,prec
Jan,-7.9,95
Feb,-7.5,87
Mar,-5,94
Apr,-0.7,115
May,4.1,151
Jun,7.3,200
Jul,9,172
Aug,8.9,166
Sep,5.9,108
Oct,2.6,88
Nov,-2.7,102
Dec,-6.2,111
