month,temp,prec
Jan,-7,35
Feb,-5,33
Mar,-1.9,47
Apr,3,43
May,8.3,41
Jun,13.2,31
Jul,16.8,40
Aug,15.6,43
Sep,11.3,40
Oct,6,42
Nov,-1,38
Dec,-5.8,40
