month,temp,prec
Jan,0.7,209
Feb,0.9,159
Mar,3.5,143
Apr,7.8,62
May,12.2,42
Jun,16.6,22
Jul,19.1,10
Aug,19.8,9
Sep,16.1,13
Oct,11.5,50
Nov,7.5,93
Dec,3.1,204
