month,temp,prec
Jan,13.86,120.52
Feb,14.24,82.22
Mar,12.74,116.13
Apr,10.69,145.99
May,8.59,165.96
Jun,6.49,149.95
Jul,6.05,216.9
Aug,6.6,201.72
Sep,7.93,211.73
Oct,9.38,183.08
Nov,10.98,137.6
Dec,12.54,145.99
