month,temp,prec
Jan,-9.4,136
Feb,-7.4,94
Mar,-5.5,80
Apr,-1.9,60
May,2.3,55
Jun,6.3,51
Jul,10.2,32
Aug,10.5,40
Sep,6.5,47
Oct,1.4,66
Nov,-5.6,125
Dec,-9,145
