month,temp,prec
Jan,-10.4,20
Feb,-7.4,22
Mar,-0.3,51
Apr,7.8,82
May,14.3,96
Jun,19.5,107
Jul,22,104
Aug,20.6,108
Sep,15.7,98
Oct,9.4,62
Nov,1.2,45
Dec,-7.2,33
