month,temp,prec
Jan,3.7,66
Feb,4.5,60
Mar,7.7,56
Apr,10.4,52
May,13.8,63
Jun,17.2,51
Jul,18.9,48
Aug,18.7,50
Sep,16.3,55
Oct,11.6,61
Nov,7.3,71
Dec,4.4,66
