month,temp,prec
Jan,-5.79,50.41
Feb,-5.43,42.78
Mar,-2.7,58.77
Apr,0.59,64.84
May,5.33,104.26
Jun,8.62,119.89
Jul,11.02,139.91
Aug,10.59,121.63
Sep,8.17,95.48
Oct,4.11,82.03
Nov,-1.62,62.63
Dec,-4.39,43.43
