month,temp,prec
Jan,-7.6,84
Feb,-7.8,75
Mar,-5.7,93
Apr,-2.8,99
May,1.8,122
Jun,5,136
Jul,7.3,154
Aug,7,142
Sep,4.9,101
Oct,1.7,82
Nov,-3.4,92
Dec,-6.4,81
