month,temp,prec
Jan,14.8,34
Feb,14,44
Mar,12,77
Apr,8.8,103
May,5.9,276
Jun,3.7,306
Jul,3.9,284
Aug,4.7,219
Sep,6.3,137
Oct,8.6,76
Nov,11,87
Dec,13,57
