month,temp,prec
Jan,-1.1,22
Feb,1.1,24
Mar,4.1,26
Apr,8.3,21
May,13,23
Jun,18.1,25
Jul,20.2,73
Aug,18.9,73
Sep,15.5,46
Oct,10.1,36
Nov,3.9,22
Dec,-0.4,28
