month,temp,prec
Jan,9.4,11
Feb,10.5,14
Mar,12.8,20
Apr,13.9,46
May,14.1,92
Jun,13.7,114
Jul,13,99
Aug,13.2,105
Sep,12.7,124
Oct,11.6,57
Nov,10.4,18
Dec,9.5,10
